0.002884,0.026745,0.072174,0.156445,0.219883,0.181217,0.188717,0.168001,0.145573,0.125182,0.090436,0.065996,0.048171,0.040189,0.035833,0.033796,0.031947,0.029766,0.027174,0.025020,0.022480,0.020215,0.018184,0.016849,0.015443,0.014017,0.013548,0.020026,0.023776,0.022044,0.019108,0.029102,0.011973,0.006823,0.005260,0.003789,0.003503,0.002578,0.002305,0.002005,0.001751,0.001569,0.001387,0.001367,0.001178,0.001191,0.001003,0.000833,0.000612,0.000729,0.000202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000156,0.000898,0.001966,0.005410,0.008483,0.014557,0.022721,0.033451,0.050169,0.078991,0.109460,0.108971,0.343053,0.205990,0.015703,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.011803,0.009212,0.020020,0.136165,0.334049,0.126901,0.085130,0.060065,0.055807,0.045078,0.034186,0.022721,0.021081,0.013776,0.008776,0.006191,0.003320,0.001647,0.001204,0.000475,0.000260,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.416328,0.000312,0.000319,0.000312,0.000267,0.000339,0.000475,0.000326,0.000293,0.001061,0.025671,0.192741,0.184987,0.202201,0.167005,0.166445,0.125247,0.089453,0.050762,0.025111,0.028535,0.021270,0.012917,0.009408,0.006979,0.006224,0.005352,0.004551,0.004238,0.004193,0.003971,0.003971,0.003763,0.004108,0.004277,0.004277,0.004251,0.004609,0.005352,0.005618,0.006354,0.007135,0.008027,0.008991,0.010026,0.011165,0.012982,0.016432,0.020612,0.033730,0.064297,0.002728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000280,0.001602,0.303320,0.025983,0.021400,0.018809,0.197682,0.430872,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000742,0.014707,0.201634,0.306979,0.101764,0.014232,0.012767,0.026908,0.307637,0.009421,0.002507,0.000371,0.000182,0.000098,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000039,0.000208,0.001048,0.004212,0.006478,0.009258,0.013385,0.017415,0.028275,0.052129,0.078789,0.041693,0.041380,0.045111,0.046341,0.046061,0.046719,0.046732,0.046230,0.045137,0.045267,0.044844,0.046602,0.049577,0.055026,0.073529,0.075566,0.059147,0.056217,0.056510,0.057813,0.057513,0.060391,0.065345,0.067155,0.060970,0.050853,0.040820,0.035007,0.030436,0.029128,0.028405,0.029616,0.032168,0.038008,0.055755,0.074342,0.007350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000260,0.004043,0.030951,0.078294,0.096797,0.100951,0.117969,0.137441,0.154121,0.118854,0.050566,0.076497,0.030931,0.002174,0.000150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000521,0.017409,0.009141,0.007383,0.012135,0.018105,0.034453,0.072005,0.122487,0.152155,0.133587,0.120814,0.086478,0.082493,0.056680,0.030371,0.020762,0.010228,0.005397,0.003568,0.001940,0.001003,0.000632,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.010964,0.195807,0.283535,0.335755,0.331777,0.240775,0.173626,0.103516,0.077565,0.054329,0.035514,0.026999,0.021712,0.017578,0.013509,0.011888,0.010352,0.009492,0.007643,0.005788,0.003965,0.002891,0.002246,0.002357,0.002083,0.002096,0.002227,0.002194,0.002207,0.001823,0.001426,0.001113,0.001393,0.001595,0.001510,0.000573,0.000059,0.000033,0.000033,0.000013,0.000020,0.000007,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001328,0.003652,0.009004,0.020299,0.047884,0.106549,0.225352,0.226797,0.357845,0.001289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003659,0.212513,0.229167,0.125775,0.128607,0.108145,0.053587,0.041445,0.024922,0.017949,0.010326,0.009759,0.007754,0.005078,0.005729,0.003919,0.002461,0.002370,0.002057,0.002012,0.001029,0.000820,0.000527,0.000215,0.000163,0.000013,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000130,0.017865,0.090189,0.153190,0.267077,0.269388,0.208926,0.160599,0.126615,0.109792,0.092845,0.075202,0.066042,0.057122,0.047331,0.041361,0.034720,0.030091,0.026615,0.023008,0.017129,0.011628,0.008327,0.006634,0.006484,0.006335,0.006068,0.005202,0.004232,0.003861,0.004219,0.003978,0.003913,0.004492,0.003314,0.001341,0.000697,0.000755,0.001068,0.001484,0.000736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002201,0.006758,0.027969,0.050736,0.106569,0.152702,0.227005,0.282676,0.143372,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000866,0.020964,0.129115,0.168822,0.157826,0.136803,0.087969,0.058190,0.060872,0.045241,0.035293,0.020547,0.016315,0.012500,0.008281,0.008099,0.006458,0.004609,0.004674,0.005007,0.004095,0.003555,0.002878,0.000618,0.000221,0.000176,0.000007,0.000000,0.000000
0.006465,0.000449,0.036393,0.373665,0.890078,0.271556,0.061257,0.040293,0.028203,0.027168,0.029740,0.034323,0.035553,0.023880,0.013763,0.009707,0.008008,0.006888,0.006243,0.005885,0.005508,0.004902,0.005632,0.005352,0.005684,0.005391,0.005104,0.005358,0.005430,0.005560,0.005449,0.004714,0.004603,0.004206,0.003672,0.003704,0.002806,0.002865,0.001673,0.001165,0.000651,0.000449,0.000189,0.000202,0.000130,0.000020,0.000039,0.000020,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.000456,0.007702,0.015775,0.015885,0.031927,0.446947,0.448952,0.032233,0.000098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005046,0.031882,0.054023,0.684076,0.140703,0.042376,0.025990,0.012487,0.002819,0.000553,0.000046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000007,0.016706,0.396068,0.100221,0.366543,0.092077,0.054883,0.045169,0.040260,0.039102,0.042454,0.051237,0.061602,0.044362,0.017891,0.010944,0.008646,0.006693,0.005697,0.005085,0.004661,0.004544,0.005215,0.006081,0.008659,0.013346,0.020078,0.032526,0.045553,0.060820,0.068132,0.068607,0.061934,0.051133,0.043171,0.032819,0.022832,0.016543,0.009147,0.005176,0.003451,0.002266,0.001667,0.000905,0.000814,0.000924,0.000814,0.000879,0.001016,0.000645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004531,0.058340,0.139329,0.067311,0.023027,0.243717,0.359342,0.103164,0.001237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000156,0.024577,0.088555,0.126647,0.310592,0.184889,0.106895,0.088958,0.055605,0.012949,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000026,0.007643,0.262005,0.294284,0.246497,0.197298,0.171543,0.138874,0.109948,0.091406,0.075853,0.063535,0.054355,0.046296,0.042064,0.038919,0.033535,0.029258,0.022109,0.017832,0.012546,0.009251,0.006471,0.004772,0.003307,0.002624,0.002018,0.001647,0.001361,0.001094,0.000833,0.000859,0.000788,0.000749,0.000579,0.000664,0.000573,0.000827,0.000820,0.000671,0.000859,0.001139,0.001367,0.000885,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000117,0.003685,0.009876,0.034870,0.086354,0.201602,0.608639,0.054857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007285,0.050964,0.138503,0.339870,0.246016,0.091393,0.051048,0.027148,0.024056,0.015352,0.007344,0.000996,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000072,0.006654,0.102578,0.042799,0.023086,0.019635,0.018353,0.018236,0.023861,0.052227,0.075326,0.070684,0.048470,0.051602,0.041400,0.039922,0.042142,0.048522,0.065866,0.069961,0.075026,0.075781,0.066953,0.061836,0.059486,0.066074,0.075508,0.089401,0.098770,0.106237,0.103861,0.084603,0.059303,0.037266,0.025033,0.016504,0.009746,0.005358,0.003906,0.002533,0.002181,0.001771,0.001517,0.001771,0.001823,0.002298,0.002663,0.001400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006895,0.076309,0.197500,0.128333,0.104661,0.117383,0.233086,0.134512,0.001322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001621,0.047168,0.178047,0.170228,0.124186,0.076986,0.144909,0.122624,0.088437,0.031322,0.007721,0.001302,0.002266,0.001530,0.001243,0.000410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.004017,0.215534,0.277051,0.285475,0.236576,0.214473,0.177689,0.147702,0.133926,0.089473,0.045091,0.027507,0.016784,0.011562,0.007930,0.006068,0.004388,0.003522,0.003092,0.002415,0.002109,0.002031,0.001608,0.001725,0.001582,0.001543,0.001589,0.001660,0.001816,0.001810,0.002116,0.002103,0.002266,0.002747,0.003008,0.003236,0.003496,0.004316,0.005195,0.007292,0.013307,0.023138,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000228,0.032904,0.008633,0.007917,0.035234,0.472194,0.442819,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,0.005573,0.190475,0.423600,0.253255,0.045026,0.019941,0.022552,0.036517,0.001771,0.000592,0.000345,0.000117,0.000104,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
