0.000000,0.001000,0.000000,0.006000,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.001000,0.007000,0.005000,0.008000,0.000000,0.000000,0.000000,0.000000,0.007000,0.001000,0.000000,0.000000,0.002000,0.002000,0.003000,0.040000,0.001000,0.000000,0.364999,0.032000,0.040000,0.110000,0.007000,0.304000,0.000000,0.000000,0.016000,0.000000,0.000000,0.005000,0.000000,0.002000,0.005000,0.001000,0.006000
0.000000,0.000000,0.000000,0.017000,0.063000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.001000,0.006000,0.000000,0.000000,0.000000,0.000000,0.109000,0.005000,0.000000,0.000000,0.000000,0.000000,0.007000,0.019000,0.000000,0.000000,0.392998,0.008000,0.011000,0.006000,0.000000,0.078000,0.041000,0.001000,0.050000,0.045000,0.000000,0.044000,0.019000,0.005000,0.047000,0.007000,0.013000
0.000000,0.000000,0.001000,0.006000,0.039000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.001000,0.014000,0.004000,0.024000,0.000000,0.001000,0.002000,0.003000,0.104000,0.011000,0.001000,0.000000,0.001000,0.001000,0.006000,0.023000,0.003000,0.000000,0.303000,0.006000,0.013000,0.014000,0.002000,0.059000,0.058000,0.003000,0.062000,0.044000,0.001000,0.029000,0.014000,0.010000,0.125000,0.006000,0.005000
0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,0.896992,0.001000,0.018000,0.012000,0.000000,0.057000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000
0.000000,0.000000,0.000000,0.002000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.006000,0.001000,0.000000,0.000000,0.000000,0.001000,0.000000,0.025000,0.000000,0.000000,0.716994,0.004000,0.028000,0.026000,0.002000,0.161000,0.000000,0.000000,0.003000,0.000000,0.000000,0.005000,0.000000,0.000000,0.000000,0.000000,0.001000
0.000000,0.000000,0.000000,0.000000,0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.766994,0.007000,0.021000,0.023000,0.005000,0.161000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.013000,0.019000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136000,0.001000,0.000000,0.000000,0.000000,0.000000,0.004000,0.017000,0.000000,0.000000,0.160000,0.023000,0.096000,0.038000,0.002000,0.386999,0.000000,0.000000,0.079000,0.007000,0.000000,0.005000,0.002000,0.001000,0.000000,0.000000,0.008000
0.000000,0.000000,0.000000,0.004000,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.852993,0.006000,0.006000,0.019000,0.001000,0.076000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000
0.000000,0.000000,0.000000,0.006000,0.097000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,0.000000,0.032000,0.000000,0.000000,0.001000,0.000000,0.233000,0.003000,0.000000,0.000000,0.005000,0.001000,0.025000,0.011000,0.000000,0.000000,0.065000,0.000000,0.019000,0.004000,0.000000,0.078000,0.019000,0.000000,0.139000,0.053000,0.000000,0.077000,0.013000,0.007000,0.093000,0.005000,0.001000
0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007000,0.000000,0.000000,0.825993,0.004000,0.016000,0.015000,0.001000,0.128000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.001000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.931992,0.004000,0.000000,0.021000,0.000000,0.037000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000
0.000000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.003000,0.001000,0.000000,0.000000,0.001000,0.000000,0.000000,0.008000,0.001000,0.000000,0.863992,0.005000,0.000000,0.023000,0.003000,0.071000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.002000,0.004000
0.000000,0.000000,0.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,0.916992,0.006000,0.003000,0.026000,0.001000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.011000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.021000,0.001000,0.000000,0.000000,0.000000,0.000000,0.006000,0.018000,0.000000,0.000000,0.113000,0.004000,0.176000,0.017000,0.001000,0.587996,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000
